Coll_Dt,Matrix_Type,Point,Value
2024-02-11,Tyvek Pouches                 ,Point_F,          
2024-02-11,Tyvek Pouches                 ,Point_F,          
2024-02-11,Tyvek Pouches                 ,Point_F,          
2024-02-11,Tyvek Pouches                 ,Point_F,          
2024-02-12,Dual Outer Tray               ,Point_F,          
2024-02-12,Dual Outer Tray               ,Point_F,          
2024-02-12,Dual Outer Tray               ,Point_F,          
2024-02-12,Lyo Jar Tray                  ,Point_F,          
2024-02-12,Lyo Jar Tray                  ,Point_F,          
2024-02-12,Lyo Jar Tray                  ,Point_F,          
2024-02-12,Dual Outer Tray               ,Point_F,          
2024-02-12,Dual Outer Tray               ,Point_F,          
2024-02-12,Dual Outer Tray               ,Point_F,          
2024-02-12,Lyo Jar Tray                  ,Point_F,          
2024-02-12,Lyo Jar Tray                  ,Point_F,          
2024-02-12,Lyo Jar Tray                  ,Point_F,          
2024-02-12,Foil/Foil Pouch               ,Point_F,          
2024-02-12,Foil/Foil Pouch               ,Point_F,          
2024-02-12,Foil/Foil Pouch               ,Point_F,          
2024-02-12,"5"" Outer Tray                 ",Point_F,          
2024-02-12,"5"" Outer Tray                 ",Point_F,          
2024-02-12,"5"" Outer Tray                 ",Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Dual Inner Tray               ,Point_F,          
2024-02-12,Dual Inner Tray               ,Point_F,          
2024-02-12,Dual Inner Tray               ,Point_F,          
2024-02-12,Dual Inner Tray               ,Point_F,          
2024-02-12,Dual Inner Tray               ,Point_F,          
2024-02-12,Dual Inner Tray               ,Point_F,          
2024-02-12,"5"" Inner Tray                 ",Point_F,          
2024-02-12,"5"" Inner Tray                 ",Point_F,          
2024-02-12,"5"" Inner Tray                 ",Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Polyester Barrier Pouch       ,Point_F,          
2024-02-12,Inner Q-pack COP Tray         ,Point_F,          
2024-02-12,Inner Q-pack COP Tray         ,Point_F,          
2024-02-12,Inner Q-pack COP Tray         ,Point_F,          
2024-02-12,Outer Q-pack Tray             ,Point_F,          
2024-02-12,Outer Q-pack Tray             ,Point_F,          
2024-02-12,Outer Q-pack Tray             ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-15,Trinity Tray                  ,Point_F,          
2024-02-15,Trinity Tray                  ,Point_F,          
2024-02-15,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Polyester Barrier Pouch       ,Point_F,          
2024-02-14,Polyester Barrier Pouch       ,Point_F,          
2024-02-14,Polyester Barrier Pouch       ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,Trinity Tray                  ,Point_F,          
2024-02-14,MOPS Inner Pouch              ,Point_F,          
2024-02-14,MOPS Inner Pouch              ,Point_F,          
2024-02-14,MOPS Inner Pouch              ,Point_F,          
2024-02-14,MOPS Outer Pouch              ,Point_F,          
2024-02-14,MOPS Outer Pouch              ,Point_F,          
2024-02-14,MOPS Outer Pouch              ,Point_F,          
2024-02-14,MOPS Inner Pouch              ,Point_F,          
2024-02-14,MOPS Inner Pouch              ,Point_F,          
2024-02-14,MOPS Inner Pouch              ,Point_F,          
2024-02-14,MOPS Outer Pouch              ,Point_F,          
2024-02-14,MOPS Outer Pouch              ,Point_F,          
2024-02-14,MOPS Outer Pouch              ,Point_F,          
2024-02-15,MOPS Inner Pouch              ,Point_F,          
2024-02-15,MOPS Inner Pouch              ,Point_F,          
2024-02-15,MOPS Inner Pouch              ,Point_F,          
2024-02-15,MOPS Outer Pouch              ,Point_F,          
2024-02-15,MOPS Outer Pouch              ,Point_F,          
2024-02-15,MOPS Outer Pouch              ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-15,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-16,Tyvek Pouches                 ,Point_F,          
2024-02-20,DBX Inner Tray                ,Point_F,4.73      
2024-02-20,DBX Inner Tray                ,Point_F,4.62      
2024-02-20,DBX Inner Tray                ,Point_F,5.12      
2024-02-20,DBX Outer Tray                ,Point_F,4.58      
2024-02-20,DBX Outer Tray                ,Point_F,5.42      
2024-02-20,DBX Outer Tray                ,Point_F,4.67      
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Foil/Foil Pouch               ,Point_F,          
2024-02-20,Tyvek Pouches                 ,Point_F,          
2024-02-20,Tyvek Pouches                 ,Point_F,          
2024-02-20,Tyvek Pouches                 ,Point_F,          
2024-02-20,Lyo Jar Tray                  ,Point_F,          
2024-02-20,Lyo Jar Tray                  ,Point_F,          
2024-02-20,Lyo Jar Tray                  ,Point_F,          
2024-02-21,Tyvek Pouches                 ,Point_F,          
2024-02-21,Tyvek Pouches                 ,Point_F,          
2024-02-21,Tyvek Pouches                 ,Point_F,          
2024-02-20,Trinity Tray                  ,Point_F,          
2024-02-20,Trinity Tray                  ,Point_F,          
2024-02-20,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Polyester Barrier Pouch       ,Point_F,          
2024-02-21,Polyester Barrier Pouch       ,Point_F,          
2024-02-21,Polyester Barrier Pouch       ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,Trinity Tray                  ,Point_F,          
2024-02-21,MOPS Inner Pouch              ,Point_F,          
2024-02-21,MOPS Inner Pouch              ,Point_F,          
2024-02-21,MOPS Inner Pouch              ,Point_F,          
2024-02-21,MOPS Outer Pouch              ,Point_F,          
2024-02-21,MOPS Outer Pouch              ,Point_F,          
2024-02-21,MOPS Outer Pouch              ,Point_F,          
2024-02-20,MOPS Inner Pouch              ,Point_F,          
2024-02-20,MOPS Inner Pouch              ,Point_F,          
2024-02-20,MOPS Inner Pouch              ,Point_F,          
2024-02-20,MOPS Outer Pouch              ,Point_F,          
2024-02-20,MOPS Outer Pouch              ,Point_F,          
2024-02-20,MOPS Outer Pouch              ,Point_F,          
2024-02-21,MOPS Inner Pouch              ,Point_F,          
2024-02-21,MOPS Inner Pouch              ,Point_F,          
2024-02-21,MOPS Inner Pouch              ,Point_F,          
2024-02-21,MOPS Outer Pouch              ,Point_F,          
2024-02-21,MOPS Outer Pouch              ,Point_F,          
2024-02-21,MOPS Outer Pouch              ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-18,Tyvek Pouches                 ,Point_F,          
2024-02-22,Tyvek Pouches                 ,Point_F,          
2024-02-22,Tyvek Pouches                 ,Point_F,          
2024-02-22,Tyvek Pouches                 ,Point_F,          
2024-02-21,Tyvek Pouches                 ,Point_F,          
